ts,spot_high,spot_low,spot_close,S_t,call_high,call_low,call_close,C_mkt,best_bid_price,best_ask_price,poly_quote_ts,p_poly,poly_stale_sec,dt,tau,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,TF_t,CI_adj_lo,CI_adj_hi,s_B_proxy,s_B,s_P,f_B,f_P,se_poly_discrete,se_D_delta,D,K,r,P_poly,P_fair,market_id,market_label,binance_call_symbol
1693400400,27464.45,27145.23,27376.07,27304.84,2000.0,400.0,1440.0,1385.0,1330.0,1440.0,1693396800.0,0.96,3600.0,2023-08-30 13:00:00+00:00,0.0012557077625570776,0.004908675799086758,0.6199229028423038,2.040564392151684,newton,0.9867574859521488,-0.1225955013684162,0.06258203426601835,0.25016401473037314,0.04701119133574007,0.44942482574487747,1.5240901461594203,0.07942238267148015,0.07942238267148015,0.01,0.0003,0.002,0.0002886751345948129,0.2501641812877129,-0.026757485952148885,26000.0,0.045,0.96,0.9867574859521488,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693407600,27293.9,27036.66,27201.63,27165.28,2000.0,1440.0,1440.0,1292.5,1145.0,1440.0,1693396800.0,0.96,10800.0,2023-08-30 15:00:00+00:00,0.0010273972602739725,0.0046803652968036525,0.6969542308876717,0.5917664648981916,newton,0.9745738020267856,-0.16779475719680198,0.009859558646540994,0.0992953102948019,0.12141992263056092,0.6585350712184129,1.2906125328351583,0.22823984526112184,0.22823984526112184,0.01,0.0003,0.002,0.0002886751345948129,0.099295729917627,-0.014573802026785598,26000.0,0.045,0.96,0.9745738020267856,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693411200,27210.84,27067.9,27155.37,27139.370000000003,2000.0,1440.0,1440.0,1170.0,1025.0,1315.0,1693396800.0,0.96,14400.0,2023-08-30 16:00:00+00:00,0.0009132420091324201,0.0045662100456621,0.43735777861105457,1.1323535986696298,newton,0.9993644259745238,-0.015521267880347779,0.0003089004337565617,0.017575563540227143,0.13123162393162394,0.8336846975040547,1.165044154444993,0.24786324786324787,0.24786324786324787,0.01,0.0003,0.002,0.0002886751345948129,0.017577934096187044,-0.03936442597452383,26000.0,0.045,0.96,0.9993644259745238,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693414800,27249.99,27117.0,27167.98,27183.495000000003,2000.0,1440.0,1440.0,1235.0,1095.0,1375.0,1693396800.0,0.96,18000.0,2023-08-30 17:00:00+00:00,0.0007990867579908676,0.004452054794520548,0.5305025411005043,0.8788987284077627,newton,0.9984417685992961,-0.027764837270120045,0.0005954810385037088,0.024402480171156964,0.12066032388663968,0.8299525835771887,1.1669309536214034,0.22672064777327935,0.22672064777327935,0.01,0.0003,0.002,0.0002886751345948129,0.024404187588138275,-0.038441768599296156,26000.0,0.045,0.96,0.9984417685992961,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693418400,27286.88,27100.0,27279.98,27193.440000000002,1505.0,1440.0,1440.0,1265.0,1130.0,1400.0,1693396800.0,0.96,21600.0,2023-08-30 18:00:00+00:00,0.0006849315068493151,0.0043378995433789955,0.600001387254026,0.08917642661788047,newton,0.9977980821047522,-0.03264750749665784,8.476180415719565e-06,0.0029113880565324103,0.1140193675889328,0.8780723939250158,1.1175237702844885,0.2134387351778656,0.2134387351778656,0.01,0.0003,0.002,0.0002886751345948129,0.002925664667909311,-0.03779808210475222,26000.0,0.045,0.96,0.9977980821047522,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693425600,27291.34,27178.27,27250.15,27234.805,1505.0,1440.0,1440.0,1255.0,1135.0,1375.0,1693396800.0,0.96,28800.0,2023-08-30 20:00:00+00:00,0.00045662100456621003,0.00410958904109589,0.43975054876704966,0.18709422508903878,newton,0.9999790519435047,-2.306383285392205e-05,1.862017375448129e-11,4.31510993538766e-06,0.10291752988047809,0.8970530644475532,1.1029050394394562,0.19123505976095617,0.19123505976095617,0.01,0.0003,0.002,0.0002886751345948129,0.0002887073838804401,-0.039979051943504706,26000.0,0.045,0.96,0.9999790519435047,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693436400,27319.88,27228.0,27299.99,27273.940000000002,1505.0,1440.0,1440.0,1295.0,1175.0,1415.0,1693396800.0,0.96,39600.0,2023-08-30 23:00:00+00:00,0.00022831050228310502,0.003767123287671233,0.477964176955971,0.19017439445623321,newton,0.9999897260623754,-1.670170901025551e-09,1.0088484004703028e-19,3.1762373974095557e-10,0.09996409266409266,0.9000256327757401,1.0999538193490106,0.18532818532818532,0.18532818532818532,0.01,0.0003,0.002,0.0002886751345948129,0.0002886751345949876,-0.039989726062375386,26000.0,0.045,0.96,0.9999897260623754,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693450800,27217.28,27178.88,27217.27,27198.08,1440.0,1210.0,1210.0,1205.0,1065.0,1345.0,1693396800.0,0.96,54000.0,2023-08-31 03:00:00+00:00,0.00022831050228310502,0.003310502283105023,0.36372361861599534,1.9411217854323808,newton,0.9999897260801742,-2.325964309521906e-14,2.038504434036121e-27,4.5149799933511566e-14,0.12348257261410789,0.8765071534659779,1.1234722986943706,0.23236514522821577,0.23236514522821577,0.01,0.0003,0.002,0.0002886751345948129,0.0002886751345948129,-0.03998972608017426,26000.0,0.045,0.96,0.9999897260801742,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693461600,27290.95,27233.28,27253.2,27262.114999999998,1440.0,1210.0,1210.0,1267.5,1190.0,1345.0,1693396800.0,0.96,64800.0,2023-08-31 06:00:00+00:00,0.00022831050228310502,0.0029680365296803654,0.3768352028510041,2.9006193024887503,newton,0.9999897260801743,-7.944956622584402e-15,5.310856002926641e-28,2.3045294536904146e-14,0.06844398422090729,0.9315457418592219,1.0684337103011268,0.1222879684418146,0.1222879684418146,0.01,0.0003,0.002,0.0002886751345948129,0.0002886751345948129,-0.03998972608017437,26000.0,0.045,0.96,0.9999897260801743,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693472400,27235.09,27184.99,27198.27,27210.04,1215.0,1165.0,1165.0,1230.0,1140.0,1320.0,1693396800.0,0.96,75600.0,2023-08-31 09:00:00+00:00,0.00022831050228310502,0.002625570776255708,0.5514054722667554,0.1692141224736898,newton,0.9999897018504651,-1.351924628219809e-06,5.233330609102006e-14,2.287647396147843e-07,0.08047073170731707,0.9195185217642583,1.080460881936672,0.14634146341463414,0.14634146341463414,0.01,0.0003,0.002,0.0002886751345948129,0.00028867522523874374,-0.03998970185046513,26000.0,0.045,0.96,0.9999897018504651,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693476000,27226.18,27191.48,27201.83,27208.83,1215.0,1165.0,1165.0,1235.0,1150.0,1320.0,1693396800.0,0.96,79200.0,2023-08-31 10:00:00+00:00,0.00022831050228310502,0.002511415525114155,0.6034996640571404,0.14622987201006085,newton,0.999989408495017,-1.3567288569908656e-05,3.936029315793686e-12,1.9839428711013042e-06,0.07612591093117409,0.9238596090358157,1.0761192079542186,0.13765182186234817,0.13765182186234817,0.01,0.0003,0.002,0.0002886751345948129,0.00028868195191706936,-0.03998940849501709,26000.0,0.045,0.96,0.999989408495017,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693483200,27315.47,27063.08,27192.62,27189.275,1390.0,1165.0,1390.0,1290.0,1140.0,1440.0,1693396800.0,0.96,86400.0,2023-08-31 12:00:00+00:00,0.00022831050228310502,0.00228310502283105,0.9341877909420756,0.36765431667539106,newton,0.999206935236783,-0.009140674274129087,1.12936885103676e-05,0.0033606083542072557,0.12357906976744186,0.8690410730950949,1.129372797378471,0.23255813953488372,0.23255813953488372,0.01,0.0003,0.002,0.0002886751345948129,0.0033729841155423386,-0.03920693523678298,26000.0,0.045,0.96,0.999206935236783,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693486800,27205.32,27073.14,27149.99,27139.23,1390.0,1165.0,1390.0,1217.5,1090.0,1345.0,1693396800.0,0.96,90000.0,2023-08-31 13:00:00+00:00,0.00022831050228310502,0.0021689497716894978,0.8555872555511298,0.4079430373491817,newton,0.9995257170526871,-0.00644371498014698,6.909898928343464e-06,0.0026286686608135807,0.11202279260780287,0.8823507338696895,1.1167007002356846,0.20944558521560575,0.20944558521560575,0.01,0.0003,0.002,0.0002886751345948129,0.0026444720194543176,-0.03952571705268715,26000.0,0.045,0.96,0.9995257170526871,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693490400,27192.78,27027.0,27175.66,27109.89,1390.0,1100.0,1100.0,1187.5,1115.0,1260.0,1693396800.0,0.96,93600.0,2023-08-31 14:00:00+00:00,0.00022831050228310502,0.002054794520547945,0.8621082861798558,0.5366453027708465,newton,0.9993104206729883,-0.008800916940815416,2.2306452576559782e-05,0.004722970736364961,0.06835263157894736,0.9217007664507656,1.0769200748952108,0.12210526315789473,0.12210526315789473,0.01,0.0003,0.002,0.0002886751345948129,0.004731784643228505,-0.03931042067298829,26000.0,0.045,0.96,0.9993104206729883,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693494000,27179.74,26803.73,26922.01,26991.735,1390.0,900.0,900.0,997.5,860.0,1135.0,1693396800.0,0.96,97200.0,2023-08-31 15:00:00+00:00,0.00022831050228310502,0.0019406392694063927,0.41367214339484326,4.383182520919125,newton,0.9999897250143701,-9.491276198264896e-08,1.7307260656468255e-13,4.160199593345042e-07,0.14514461152882205,0.8548442980864277,1.1451351519423125,0.2756892230576441,0.2756892230576441,0.01,0.0003,0.002,0.0002886751345948129,0.0002886754343652052,-0.03998972501437015,26000.0,0.045,0.96,0.9999897250143701,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693501200,26400.43,26133.94,26329.07,26267.184999999998,1390.0,415.0,475.0,417.5,375.0,460.0,1693501200.0,0.9,0.0,2023-08-31 17:00:00+00:00,0.00022831050228310502,0.0017123287671232876,0.6053198739897774,1.2298511393518008,newton,0.8674292052481217,-0.3979632034906974,0.23954710790958,0.48943549923312674,0.10909640718562874,-0.20096078043443544,1.9358191909306788,0.20359281437125748,0.20359281437125748,0.01,0.0003,0.002,0.0002886751345948129,0.48943558436520873,0.032570794751878296,26000.0,0.045,0.9,0.8674292052481217,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693504800,26387.32,26189.77,26292.23,26288.545,1390.0,415.0,475.0,382.5,365.0,400.0,1693504800.0,0.9,0.0,2023-08-31 18:00:00+00:00,0.00022831050228310502,0.0015981735159817352,0.4927973913010104,1.370761989905062,newton,0.9305361716188408,-0.4027963368184873,0.3048562696535595,0.5521379081837793,0.053051633986928096,-0.20470576240829458,2.0657781056459763,0.0915032679738562,0.0915032679738562,0.01,0.0003,0.002,0.0002886751345948129,0.5521379836480125,-0.030536171618840813,26000.0,0.045,0.9,0.9305361716188408,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693508400,26319.4,25928.0,26162.79,26123.7,1390.0,290.0,300.0,275.0,265.0,285.0,1693508400.0,0.6666666666666667,0.0,2023-08-31 19:00:00+00:00,0.00022831050228310502,0.0014840182648401827,0.5149456142769461,1.414323003073643,newton,0.7282149209568947,-0.3963273432288849,0.3141993497635257,0.5605348782756749,0.04366363636363636,-0.41409707682706454,1.870526918740854,0.07272727272727272,0.07272727272727272,0.01,0.0003,0.002,0.0002886751345948129,0.5605349526094328,-0.06154825429022792,26000.0,0.045,0.6666666666666667,0.7282149209568947,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693512000,26194.86,25959.72,26022.61,26077.29,1390.0,205.0,205.0,172.5,160.0,185.0,1693512000.0,0.5,0.0,2023-08-31 20:00:00+00:00,0.00022831050228310502,0.0013698630136986301,0.33616062781897166,1.5875286917032183,newton,0.7203364058525851,-0.589395754699458,0.8755020614711501,0.9356826713534616,0.07976376811594203,-1.1933653981161416,2.634038209821312,0.14492753623188406,0.14492753623188406,0.01,0.0003,0.002,0.0002886751345948129,0.9356827158842271,-0.22033640585258507,26000.0,0.045,0.5,0.7203364058525851,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693515600,26037.97,25655.01,26024.57,25846.489999999998,1390.0,90.0,145.0,132.5,125.0,140.0,1693515600.0,0.6699999999999999,0.0,2023-08-31 21:00:00+00:00,0.00022831050228310502,0.0012557077625570776,0.5440302126460805,1.8578200578285387,newton,0.23476322790635326,0.40366085753323916,0.562393861535585,0.7499292376855199,0.06390377358490566,-1.2990018515421715,1.7685283073548779,0.11320754716981132,0.11320754716981132,0.01,0.0003,0.002,0.0002886751345948129,0.7499292932463155,0.43523677209364664,26000.0,0.045,0.6699999999999999,0.23476322790635326,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693519200,26072.73,25976.15,26053.96,26024.440000000002,1390.0,90.0,120.0,135.0,130.0,140.0,1693515600.0,0.6699999999999999,3600.0,2023-08-31 22:00:00+00:00,0.00022831050228310502,0.001141552511415525,0.34704849762911494,1.8605760079874014,newton,0.5708327118759128,-0.20788889349491804,0.14960889258705443,0.3867930875636927,0.044337037037037036,-0.23161877678596185,1.3732842005377874,0.07407407407407407,0.07407407407407407,0.01,0.0003,0.002,0.0002886751345948129,0.3867931952870781,0.09916728812408715,26000.0,0.045,0.6699999999999999,0.5708327118759128,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693522800,26057.99,25912.01,25940.78,25985.0,1390.0,65.0,65.0,67.5,65.0,70.0,1693515600.0,0.6699999999999999,7200.0,2023-08-31 23:00:00+00:00,0.00022831050228310502,0.0010273972602739725,0.22323260167255415,1.9987875684909846,newton,0.43260686465174714,0.2930440398822048,0.343082894178503,0.5857327839369272,0.044337037037037036,-0.7597664289016672,1.6249801582051615,0.07407407407407407,0.07407407407407407,0.01,0.0003,0.002,0.0002886751345948129,0.5857328550728876,0.2373931353482528,26000.0,0.045,0.6699999999999999,0.43260686465174714,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693526400,26070.0,25931.11,26051.97,26000.555,1390.0,65.0,105.0,107.5,105.0,110.0,1693515600.0,0.6699999999999999,10800.0,2023-09-01 00:00:00+00:00,0.00022831050228310502,0.0009132420091324201,0.3403599852128228,2.113623179639259,newton,0.5014218402039634,-0.010220431058405829,0.00046665245218866896,0.021602139990951567,0.030555813953488373,0.42852583186820997,0.5743178485397169,0.046511627906976744,0.046511627906976744,0.01,0.0003,0.002,0.0002886751345948129,0.02160406872609885,0.16857815979603652,26000.0,0.045,0.6699999999999999,0.5014218402039634,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693530000,26057.9,25974.13,25985.72,26016.015,1390.0,65.0,65.0,57.5,55.0,60.0,1693530000.0,0.97,0.0,2023-09-01 01:00:00+00:00,0.00022831050228310502,0.0007990867579908676,0.16554937491889624,2.2808269424607057,newton,0.5983224521946283,-0.5876149215450583,1.7962645536797495,1.340247944851903,0.05077826086956522,-2.0793417805846666,3.2759866849739234,0.08695652173913043,0.08695652173913043,0.01,0.0003,0.002,0.0002886751345948129,1.3402479759406776,0.37167754780537166,26000.0,0.045,0.97,0.5983224521946283,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693533600,26100.0,25985.71,26058.62,26042.855,1390.0,65.0,140.0,87.5,65.0,110.0,1693530000.0,0.97,3600.0,2023-09-01 02:00:00+00:00,0.00022831050228310502,0.0006849315068493151,0.23295993084964853,2.532639426932482,newton,0.6804688836271702,-0.7249399959372016,3.3709386536126162,1.83601161587083,0.26444285714285715,-3.1825567406225135,4.543494507876853,0.5142857142857142,0.5142857142857142,0.01,0.0003,0.002,0.0002886751345948129,1.8360116385649492,0.2895311163728298,26000.0,0.045,0.97,0.6804688836271702,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693537200,26094.9,26043.63,26081.01,26069.265,1390.0,65.0,90.0,90.0,65.0,115.0,1693537200.0,0.99,0.0,2023-09-01 03:00:00+00:00,0.00022831050228310502,0.0005707762557077625,0.18935515706458772,3.1846300108246743,newton,0.824331273134453,-1.2757281060444239,16.50571014810236,4.062722012161595,0.2850777777777778,-7.423681648480051,9.072344194748958,0.5555555555555556,0.5555555555555556,0.01,0.0003,0.002,0.0002886751345948129,4.062722022417445,0.165668726865547,26000.0,0.045,0.99,0.824331273134453,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693540800,26095.0,26039.0,26044.46,26067.0,1390.0,65.0,75.0,75.0,65.0,85.0,1693537200.0,0.99,3600.0,2023-09-01 04:00:00+00:00,0.00022831050228310502,0.00045662100456621003,0.13441252115135735,4.48857418686339,newton,0.8981669198802927,-1.6844894370807764,57.16805269007503,7.560955805324816,0.14063333333333333,-14.06193979188968,15.858273631650265,0.26666666666666666,0.26666666666666666,0.01,0.0003,0.002,0.0002886751345948129,7.5609558108355825,0.09183308011970726,26000.0,0.045,0.99,0.8981669198802927,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693544400,26057.54,26025.4,26027.27,26041.47,1390.0,65.0,65.0,60.0,55.0,65.0,1693537200.0,0.99,7200.0,2023-09-01 05:00:00+00:00,0.00022831050228310502,0.00034246575342465754,0.18308336349363796,3.8604038714210764,newton,0.7185081029230149,-1.0713460223255646,17.10507599357035,4.135828332217181,0.09063333333333333,-7.478348761555993,8.915364967402024,0.16666666666666666,0.16666666666666666,0.01,0.0003,0.002,0.0002886751345948129,4.135828342291745,0.27149189707698507,26000.0,0.045,0.99,0.7185081029230149,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693548000,26042.9,25978.0,25997.0,26010.45,1390.0,40.0,40.0,37.5,35.0,40.0,1693537200.0,0.99,10800.0,2023-09-01 06:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.20321025260520412,4.3449491618786675,newton,0.5527722359642806,-0.2641726531172943,1.3174832864228523,1.147816747753252,0.07396666666666667,-1.77091525629876,2.876459728227321,0.13333333333333333,0.13333333333333333,0.01,0.0003,0.002,0.0002886751345948129,1.1478167840540516,0.4372277640357194,26000.0,0.045,0.99,0.5527722359642806,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693551600,26015.0,25979.35,25990.92,25997.175,1390.0,30.0,35.0,17.5,15.0,20.0,1693537200.0,0.99,14400.0,2023-09-01 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.11964873605373746,4.345418962993919,newton,0.47793514763112405,0.1781639055962152,0.5993807066511335,0.7741968138988519,0.15015714285714285,-1.1896477504677685,2.1455180457300163,0.2857142857142857,0.2857142857142857,0.01,0.0003,0.002,0.0002886751345948129,0.7741968677180675,0.512064852368876,26000.0,0.045,0.99,0.47793514763112405,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1693555200,26014.45,25957.37,25980.46,25985.91,1390.0,30.0,35.0,17.5,15.0,20.0,1693537200.0,0.99,18000.0,2023-09-01 08:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.15173632262892603,4.45825985081598,newton,0.40783947468372844,0.5905525012297732,6.931828067492961,2.6328365060316528,0.15015714285714285,-4.902677219995454,5.718356169362911,0.2857142857142857,0.2857142857142857,0.01,0.0003,0.002,0.0002886751345948129,2.6328365218574232,0.5821605253162716,26000.0,0.045,0.99,0.40783947468372844,252015,"BTC above $26,000 at end of August",BTC-230901-26000-C
1695114000,27466.0,27027.7,27288.96,27246.85,875.0,455.0,500.0,790.0,775.0,805.0,1695045600.0,0.7,68400.0,2023-09-19 09:00:00+00:00,0.02910958904109589,0.02728310502283105,0.3585171188092096,0.11942226166242081,newton,0.5547916453587336,-0.22096917576779754,0.0006963602539101129,0.026388638727871373,0.0262873417721519,0.4767825716799538,0.6328007190375133,0.0379746835443038,0.0379746835443038,0.01,0.0003,0.002,0.0002886751345948129,0.026390217642972297,0.14520835464126636,27000.0,0.045,0.7,0.5547916453587336,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695117600,27314.7,27050.02,27170.73,27182.36,875.0,455.0,500.0,717.5,705.0,730.0,1695045600.0,0.7,72000.0,2023-09-19 10:00:00+00:00,0.02899543378995434,0.0271689497716895,0.3391456291055103,0.11920066152206549,newton,0.543196995620203,-0.1962013618073202,0.0005469673036426636,0.023387332118962684,0.024721602787456446,0.47263622187957965,0.6137577693608263,0.03484320557491289,0.03484320557491289,0.01,0.0003,0.002,0.0002886751345948129,0.02338911364237638,0.156803004379797,27000.0,0.045,0.7,0.543196995620203,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695121200,27240.0,27092.83,27237.56,27166.415,875.0,455.0,500.0,752.5,745.0,760.0,1695045600.0,0.7,75600.0,2023-09-19 11:00:00+00:00,0.028881278538812786,0.027054794520547945,0.3648976296830465,0.11918349860206987,newton,0.5347787598204055,-0.1642766940178651,0.00038334002638529344,0.019579071131830883,0.017266777408637874,0.4791370029933791,0.5904205166474319,0.019933554817275746,0.019933554817275746,0.01,0.0003,0.002,0.0002886751345948129,0.019581199138934947,0.1652212401795945,27000.0,0.045,0.7,0.5347787598204055,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695124800,27288.0,27072.56,27139.15,27180.28,830.0,455.0,500.0,692.5,685.0,700.0,1695045600.0,0.7,79200.0,2023-09-19 12:00:00+00:00,0.028767123287671233,0.026940639269406392,0.3270850099537853,0.10694515221789389,newton,0.5452907612091655,-0.20694834773896084,0.0004898308485763987,0.022132122550184805,0.01813032490974729,0.48378147610105604,0.606800046317275,0.021660649819494584,0.021660649819494584,0.01,0.0003,0.002,0.0002886751345948129,0.022134005103228202,0.15470923879083442,27000.0,0.045,0.7,0.5452907612091655,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695128400,27210.01,26917.84,26968.77,27063.925,800.0,455.0,595.0,610.0,605.0,615.0,1695045600.0,0.7,82800.0,2023-09-19 13:00:00+00:00,0.02865296803652968,0.02682648401826484,0.31751323733814,0.09798357471905615,newton,0.5157331447672168,-0.1189369260019382,0.000135812573534926,0.011653865175765764,0.01549672131147541,0.47739484771124047,0.554071441823193,0.01639344262295082,0.01639344262295082,0.01,0.0003,0.002,0.0002886751345948129,0.011657439979183223,0.1842668552327832,27000.0,0.045,0.7,0.5157331447672168,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695132000,27200.0,26881.37,27169.0,27040.684999999998,800.0,455.0,595.0,720.0,710.0,730.0,1695045600.0,0.7,86400.0,2023-09-19 14:00:00+00:00,0.028538812785388126,0.02671232876712329,0.3878653063646229,0.0981087634675798,newton,0.5032698293929789,-0.07738977966298008,5.764781146354821e-05,0.0075926155877634295,0.02118888888888889,0.46719941395207376,0.5393402448338842,0.027777777777777776,0.027777777777777776,0.01,0.0003,0.002,0.0002886751345948129,0.007598101394222213,0.19673017060702103,27000.0,0.045,0.7,0.5032698293929789,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695135600,27480.0,27138.08,27422.24,27309.04,800.0,455.0,595.0,885.0,875.0,895.0,1695045600.0,0.7,90000.0,2023-09-19 15:00:00+00:00,0.028424657534246577,0.026598173515981736,0.3971662175333088,0.09960784576950661,newton,0.5611022287771701,-0.2205704307245827,0.00048270486714764105,0.021970545444927877,0.01859943502824859,0.49944052467686284,0.6227639328774773,0.022598870056497175,0.022598870056497175,0.01,0.0003,0.002,0.0002886751345948129,0.02197244184156541,0.13889777122282987,27000.0,0.045,0.7,0.5611022287771701,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695139200,27483.57,27236.52,27285.72,27360.045,780.0,455.0,595.0,787.5,775.0,800.0,1695045600.0,0.7,93600.0,2023-09-19 16:00:00+00:00,0.028310502283105023,0.026484018264840183,0.3232826798811692,0.0957139941846299,newton,0.5939831612368266,-0.35225904958022025,0.0011367767898649863,0.033716120623004456,0.023173015873015873,0.504726548942722,0.6832397735309312,0.031746031746031744,0.031746031746031744,0.01,0.0003,0.002,0.0002886751345948129,0.03371735640880405,0.10601683876317336,27000.0,0.045,0.7,0.5939831612368266,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695142800,27289.38,27079.68,27133.88,27184.53,755.0,455.0,755.0,702.5,695.0,710.0,1695045600.0,0.7,97200.0,2023-09-19 17:00:00+00:00,0.02819634703196347,0.02636986301369863,0.3351956220824184,0.08647509727763333,newton,0.545248583817061,-0.20273678142461254,0.00030735990514653194,0.017531682895447657,0.017976156583629894,0.49291032875835367,0.5975868388757684,0.021352313167259787,0.021352313167259787,0.01,0.0003,0.002,0.0002886751345948129,0.017534059383949436,0.15475141618293897,27000.0,0.045,0.7,0.545248583817061,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695146400,27199.48,27080.0,27123.01,27139.739999999998,755.0,485.0,755.0,695.0,690.0,700.0,1695045600.0,0.7,100800.0,2023-09-19 18:00:00+00:00,0.028082191780821917,0.026255707762557076,0.34617197372492264,0.07771983202332712,newton,0.5319109796405673,-0.16034369150549493,0.0001552985720159539,0.01246188476980725,0.014494244604316548,0.4929914408874286,0.5708305183937061,0.014388489208633094,0.014388489208633094,0.01,0.0003,0.002,0.0002886751345948129,0.012465227849874515,0.16808902035943263,27000.0,0.045,0.7,0.5319109796405673,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695150000,27204.99,27069.9,27185.44,27137.445,755.0,485.0,755.0,732.5,730.0,735.0,1695045600.0,0.7,104400.0,2023-09-19 19:00:00+00:00,0.027968036529680364,0.026141552511415526,0.3693305092337013,0.07782560471844996,newton,0.5279156461500288,-0.1436175837685255,0.00012492813008340619,0.011177125304988138,0.01071296928327645,0.49529551126897564,0.560535781031082,0.006825938566552901,0.006825938566552901,0.01,0.0003,0.002,0.0002886751345948129,0.011180852535327506,0.17208435384997112,27000.0,0.045,0.7,0.5279156461500288,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695153600,27212.5,27115.7,27183.67,27164.1,755.0,485.0,755.0,715.0,705.0,725.0,1695045600.0,0.7,108000.0,2023-09-19 20:00:00+00:00,0.027853881278538814,0.026027397260273973,0.35146543801560376,0.07816075549336325,newton,0.5373037882350782,-0.17378974689613017,0.00018451250227199433,0.013583537914401915,0.021286013986013985,0.48939403993683644,0.58521353653332,0.027972027972027972,0.027972027972027972,0.01,0.0003,0.002,0.0002886751345948129,0.013586605006598508,0.16269621176492177,27000.0,0.045,0.7,0.5373037882350782,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695157200,27185.0,26990.01,27157.97,27087.504999999997,755.0,485.0,630.0,697.5,690.0,705.0,1695045600.0,0.7,111600.0,2023-09-19 21:00:00+00:00,0.02773972602739726,0.02591324200913242,0.3666087822275558,0.07802733496897837,newton,0.5164667479714727,-0.11289009708443383,7.758990866834008e-05,0.008808513419887608,0.018052688172043013,0.48114937349645,0.5517841224464954,0.021505376344086023,0.021505376344086023,0.01,0.0003,0.002,0.0002886751345948129,0.008813242422722379,0.18353325202852722,27000.0,0.045,0.7,0.5164667479714727,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
1695160800,27199.0,27091.53,27189.46,27145.265,755.0,485.0,630.0,715.0,705.0,725.0,1695045600.0,0.7,115200.0,2023-09-19 22:00:00+00:00,0.027625570776255708,0.025799086757990867,0.35922384989581874,0.07839781106114017,newton,0.5315530160931438,-0.15538052875112604,0.00014838877988553124,0.012181493335610838,0.021286013986013985,0.4863912751693325,0.5767147570169551,0.027972027972027972,0.027972027972027972,0.01,0.0003,0.002,0.0002886751345948129,0.012184913344741708,0.1684469839068562,27000.0,0.045,0.7,0.5315530160931438,252196,"BTC above $27,000 at end of September",BTC-230929-27000-C
