market_id,market_label,n,mean_D,ci_lo,ci_hi,t_stat,p_value,mean_p_poly,mean_p_fair,share_outside_pfair_se
251932,"BTC above $28,000 at end of August",37,0.09568490280284558,0.06954540321667663,0.12182440238901454,11.101662274845713,3.542483036853441e-13,0.11197120361897538,0.016286300816129848,0.7297297297297297
252015,"BTC above $26,000 at end of August",36,0.07452644818306031,-0.026725278167913757,0.17577817453403438,2.328438383139155,0.025791143227195622,0.9079629629629627,0.8334365147799025,0.3888888888888889
252196,"BTC above $27,000 at end of September",214,0.055845216259313525,0.022809547397882525,0.08888088512074452,6.463595170111963,6.859056252048194e-10,0.4042567845534862,0.34841156829417275,0.5560747663551402
