market_id,market_label,n,mean_D,ci_lo,ci_hi,t_stat,p_value,mean_p_poly,mean_p_fair,share_outside_ci_adj
251932,"BTC above $28,000 at end of August",1432,-0.0023306133546380954,-0.008298815862808347,0.003637589153532155,-1.7546710768777898,0.0795295873334328,0.047507352903603216,0.049837966258241315,0.3743016759776536
252015,"BTC above $26,000 at end of August",508,0.4105952387084807,0.2915353742674534,0.529655103149508,16.38810114965505,9.51746717268503e-49,0.7449936271881383,0.3343983884796578,0.9606299212598425
252196,"BTC above $27,000 at end of September",645,0.12479620895499621,0.07516298421785716,0.17442943369213526,12.516410972149085,2.510195667515482e-32,0.48345885594214033,0.35866264698714406,0.9534883720930233
