ts,spot_close,spot_high,spot_low,call_close,call_high,call_low,poly_quote_ts,p_poly,poly_stale_sec,rv_ann,dt,tau_poly,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,se_poly_discrete,se_D_delta,D,TF_t,CI_adj_lo,CI_adj_hi,market_id,market_label,deribit_call
1697148000,26752.0,26779.5,26733.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3607200.0,0.2877379795749251,2023-10-12 22:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3646860856495802,0.0018671309680102406,iv_bisect,0.013175615914690091,0.05460391473309015,1.0394344916298867e-08,0.00010195266017274324,0.0002886751345948129,0.00030614976441217817,-0.003175615914690082,0.0078,0.005175788700751515,0.021175443128628665,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697151600,26766.0,26768.0,26712.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3610800.0,0.28770677836100383,2023-10-12 23:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3512062241701785,0.0018529419623337644,iv_bisect,0.013300522697791086,0.05551236671829551,1.0580425173665896e-08,0.00010286119372079004,0.0002886751345948129,0.0003064535176939551,-0.003300522697791077,0.0078,0.005298914758098338,0.021302130637483832,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697155200,26831.5,26860.5,26757.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3614400.0,0.28800290571728404,2023-10-13 00:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2879984560222921,0.0017860602199366226,iv_bisect,0.013918718890300462,0.06010211674948159,1.1523163685993714e-08,0.00010734599986023566,0.0002886751345948129,0.0003079878195957221,-0.003918718890300453,0.0078,0.0059083207305743995,0.021929117050026523,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697158800,26799.0,26880.0,26799.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3618000.0,0.2876178903873478,2023-10-13 01:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3193909675474467,0.0018193498192770406,iv_bisect,0.013604776551469164,0.057751867756221716,1.1039883554436549e-08,0.00010507085016519353,0.0002886751345948129,0.0003072022410200972,-0.0036047765514691556,0.0078,0.0055988376851453855,0.02161071541779294,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697162400,26814.5,26814.5,26797.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3621600.0,0.287583706434255,2023-10-13 02:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3044266553588206,0.0018034994878297222,iv_bisect,0.013752666727708049,0.058854047089807265,1.1266388200814255e-08,0.00010614324378317376,0.0002886751345948129,0.0003075706772989707,-0.0037526667277080396,0.0078,0.0057446259698930285,0.02176070748552307,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697166000,26786.0,26837.0,26783.0,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3625200.0,0.2875932508345722,2023-10-13 03:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.331931312692613,0.001832607897118821,iv_bisect,0.013483230641453372,0.05685268720151184,1.0855281777364159e-08,0.00010418868353791672,0.0002886751345948129,0.00030690163751713267,-0.003483230641453363,0.0078,0.005479020821719055,0.02148744046118769,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697169600,26804.0,26805.5,26787.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3628800.0,0.287542016054002,2023-10-13 04:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.314565236146301,0.0018142420253213257,iv_bisect,0.013652124351603302,0.0581037741084497,1.1112176503434698e-08,0.00010541430881732659,0.0002886751345948129,0.00030731988194187507,-0.003652124351603293,0.0078,0.005645512306321342,0.021658736396885262,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697173200,26829.0,26829.0,26790.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3632400.0,0.287589893924498,2023-10-13 05:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.2904154195339974,0.0017886284507261164,iv_bisect,0.01389404127620575,0.059915932138091495,1.1484838949996763e-08,0.00010716734087396572,0.0002886751345948129,0.00030792559536896264,-0.0038940412762057414,0.0078,0.005883993288092778,0.02190408926431872,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697176800,26812.5,26860.0,26804.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3636000.0,0.28760832207821196,2023-10-13 06:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3063582890211045,0.0018055474018155607,iv_bisect,0.013733398304918359,0.058709945898349034,1.1236761151719292e-08,0.00010600359027749623,0.0002886751345948129,0.0003075225105338675,-0.00373339830491835,0.0078,0.005725631267974466,0.021741165341862254,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
1697180400,26873.0,26945.5,26812.5,0.0001,0.0001,0.0001,1693540800.0,0.010000000000000009,3639600.0,0.2853244960419404,2023-10-13 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.247822174575776,0.0017432402160273209,iv_bisect,0.014341971743713974,0.06333353045852512,1.2189387086762712e-08,0.00011040555731829223,0.0002886751345948129,0.00030906750139750387,-0.0043419717437139654,0.0078,0.006325576851370121,0.02235836663605783,251932,"BTC above $28,000 at end of August",BTC-1SEP23-28000-C
