market_id,market_label,n_trades,gross_total_pnl,net_total_pnl,mean_trade_gross_pnl,mean_trade_net_pnl,mean_gross_return,mean_net_return,gross_return_std,net_return_std,gross_sharpe_like,net_sharpe_like,win_rate_net,median_hold_hours,mean_hold_hours,mean_entry_D,mean_entry_band,mean_capital_abs,alpha_gross,alpha_gross_t_stat,alpha_gross_p_value,alpha_gross_hac_ci_lo,alpha_gross_hac_ci_hi,alpha_gross_bootstrap_ci_lo,alpha_gross_bootstrap_ci_hi,alpha_net,alpha_net_t_stat,alpha_net_p_value,alpha_net_hac_ci_lo,alpha_net_hac_ci_hi,alpha_net_bootstrap_ci_lo,alpha_net_bootstrap_ci_hi
251932,"BTC above $28,000 at end of August",4,0.33848091227115756,0.27395537695024424,0.08462022806778939,0.06848884423756106,0.2770747810763905,0.2214067446957478,0.22932922705183556,0.19088746238567514,1.20819655060261,1.1598810206215144,1.0,2.5,4.0,0.14490583665256024,0.11298992851883274,0.6525735522217251,0.2770747810763905,2.41639310120522,0.09447375855402232,0.04277774718156374,0.5113718149712172,0.08457153405641295,0.46957802809636806,0.2214067446957478,2.319762041243029,0.10310659784391277,0.026847668672049213,0.41596582071944643,0.06785631131604566,0.3749571780754499
252015,"BTC above $26,000 at end of August",1,-0.2523892925710729,-0.3445761798363034,-0.2523892925710729,-0.3445761798363034,-0.003208098364671625,-0.004379877877451358,,,,,0.0,1.0,1.0,0.16857815979603652,0.052157953944439936,78.67255423039593,-0.003208098364671625,,,,,,,-0.004379877877451358,,,,,,
252196,"BTC above $27,000 at end of September",11,1.5626165811328065,1.1832089413448603,0.14205605283025513,0.10756444921316911,0.02203376883509126,0.017970962248218533,0.032143017527149945,0.031978200017688245,0.685491610004574,0.5619754156981372,0.6363636363636364,6.0,13.090909090909092,0.059025212354984584,0.0796834287632155,11.897069343721164,0.02203376883509126,2.273518467321806,0.04629295459457928,0.00022080612130433164,0.043846731548878186,0.005796748017448085,0.04696329840075939,0.017970962248218533,1.863861595274723,0.09193031836152762,-0.0033696557139072485,0.03931158021034431,0.0016444074310585876,0.04253482948233593
